year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2011,MotoGP,16,AUS,Phillip Island,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,-1,0,35,GB,170.6,4 Laps
2011,MotoGP,16,AUS,Phillip Island,1762,"Rossi, Valentino",Ducati Team,Ducati,-1,0,46,IT,172.2,14 Laps
2011,MotoGP,18,VAL,Ricardo Tormo,2032,"Stoner, Casey",Repsol Honda Team,Honda,1,25,27,AU,149.2,48'18.645
2011,MotoGP,18,VAL,Ricardo Tormo,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,2,20,11,US,149.2,+0.015
2011,MotoGP,18,VAL,Ricardo Tormo,2055,"Dovizioso, Andrea",Repsol Honda Team,Honda,3,16,4,IT,148.9,+5.936
2011,MotoGP,18,VAL,Ricardo Tormo,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,4,13,35,GB,148.8,+8.718
2011,MotoGP,18,VAL,Ricardo Tormo,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,5,11,26,ES,148.7,+9.321
2011,MotoGP,18,VAL,Ricardo Tormo,2082,"Nakasuga, Katsuyuki",Yamaha Factory Racing,Yamaha,6,10,89,JP,148.0,+23.818
2011,MotoGP,18,VAL,Ricardo Tormo,2426,"Hayes, Josh",Monster Yamaha Tech 3,Yamaha,7,9,41,US,147.5,+33.118
2011,MotoGP,18,VAL,Ricardo Tormo,2160,"Abraham, Karel",Cardion AB Motoracing,Ducati,8,8,17,CZ,147.3,+37.952
2011,MotoGP,18,VAL,Ricardo Tormo,1516,"Capirossi, Loris",Pramac Racing Team,Ducati,9,7,65,IT,146.7,+48.953
2011,MotoGP,18,VAL,Ricardo Tormo,1944,"Elias, Toni",LCR Honda MotoGP,Honda,10,6,24,ES,146.6,+52.501
2011,MotoGP,18,VAL,Ricardo Tormo,2052,"Barbera, Hector",Mapfre Aspar Team MotoGP,Ducati,11,5,8,ES,145.9,+1'06.519
2011,MotoGP,18,VAL,Ricardo Tormo,2006,"Aoyama, Hiroshi",San Carlo Honda Gresini,Honda,12,4,7,JP,145.8,+1'08.760
2011,MotoGP,18,VAL,Ricardo Tormo,1888,"De Puniet, Randy",Pramac Racing Team,Ducati,-1,0,14,FR,,0 Lap
2011,MotoGP,18,VAL,Ricardo Tormo,2059,"Bautista, Alvaro",Rizla Suzuki MotoGP,Suzuki,-1,0,19,ES,,0 Lap
2011,MotoGP,18,VAL,Ricardo Tormo,1762,"Rossi, Valentino",Ducati Team,Ducati,-1,0,46,IT,,0 Lap
2011,MotoGP,18,VAL,Ricardo Tormo,2093,"Hayden, Nicky",Ducati Team,Ducati,-1,0,69,US,,0 Lap
2012,MotoGP,1,QAT,Losail,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,1,25,99,ES,166.2,42'44.214
2012,MotoGP,1,QAT,Losail,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,2,20,26,ES,166.1,+0.852
2012,MotoGP,1,QAT,Losail,2032,"Stoner, Casey",Repsol Honda Team,Honda,3,16,1,AU,166.0,+2.908
2012,MotoGP,1,QAT,Losail,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,4,13,35,GB,165.1,+17.114
2012,MotoGP,1,QAT,Losail,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,5,11,4,IT,165.0,+17.420
2012,MotoGP,1,QAT,Losail,2093,"Hayden, Nicky",Ducati Team,Ducati,6,10,69,US,164.3,+28.413
2012,MotoGP,1,QAT,Losail,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,7,9,19,ES,164.3,+28.446
2012,MotoGP,1,QAT,Losail,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,8,8,6,DE,164.3,+29.464
2012,MotoGP,1,QAT,Losail,2052,"Barbera, Hector",Pramac Racing Team,Ducati,9,7,8,ES,164.2,+31.384
2012,MotoGP,1,QAT,Losail,1762,"Rossi, Valentino",Ducati Team,Ducati,10,6,46,IT,164.0,+33.665
2012,MotoGP,1,QAT,Losail,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,11,5,11,US,162.6,+56.907
2012,MotoGP,1,QAT,Losail,2094,"Edwards, Colin",NGM Mobile Forward Racing,Suter,12,4,5,US,162.5,+58.088
2012,MotoGP,1,QAT,Losail,1888,"De Puniet, Randy",Power Electronics Aspar,ART,13,3,14,FR,161.7,+1'10.650
2012,MotoGP,1,QAT,Losail,2383,"Hernandez, Yonny",Avintia Blusens,BQR-FTR,14,2,68,CO,161.4,+1'15.943
2012,MotoGP,1,QAT,Losail,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,15,1,41,ES,160.7,+1'26.733
2012,MotoGP,1,QAT,Losail,2019,"Silva, Ivan",Avintia Blusens,BQR-FTR,16,0,22,ES,159.7,+1'43.327
2012,MotoGP,1,QAT,Losail,2130,"Pasini, Mattia",Speed Master,ART,17,0,54,IT,159.5,+1'47.419
2012,MotoGP,1,QAT,Losail,2148,"Ellison, James",Paul Bird Motorsport,ART,18,0,77,GB,159.2,+1'51.882
2012,MotoGP,1,QAT,Losail,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,-5,0,51,IT,110.6,7 Laps
2012,MotoGP,1,QAT,Losail,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,-1,0,9,IT,158.8,7 Laps
2012,MotoGP,1,QAT,Losail,2160,"Abraham, Karel",Cardion AB Motoracing,Ducati,-1,0,17,CZ,154.0,15 Laps
2012,MotoGP,2,SPA,Jerez,2032,"Stoner, Casey",Repsol Honda Team,Honda,1,25,1,AU,157.3,45'33.897
2012,MotoGP,2,SPA,Jerez,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,2,20,99,ES,157.2,+0.947
2012,MotoGP,2,SPA,Jerez,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,157.1,+2.063
2012,MotoGP,2,SPA,Jerez,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,4,13,35,GB,157.1,+2.465
2012,MotoGP,2,SPA,Jerez,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,5,11,4,IT,156.2,+18.100
2012,MotoGP,2,SPA,Jerez,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,6,10,19,ES,156.0,+21.395
2012,MotoGP,2,SPA,Jerez,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,7,9,6,DE,155.6,+28.637
2012,MotoGP,2,SPA,Jerez,2093,"Hayden, Nicky",Ducati Team,Ducati,8,8,69,US,155.6,+28.869
2012,MotoGP,2,SPA,Jerez,1762,"Rossi, Valentino",Ducati Team,Ducati,9,7,46,IT,155.3,+34.852
2012,MotoGP,2,SPA,Jerez,2052,"Barbera, Hector",Pramac Racing Team,Ducati,10,6,8,ES,155.3,+35.103
2012,MotoGP,2,SPA,Jerez,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,11,5,11,US,155.1,+38.041
2012,MotoGP,2,SPA,Jerez,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,12,4,41,ES,153.2,+1'12.728
2012,MotoGP,2,SPA,Jerez,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,13,3,9,IT,152.9,+1'18.669
2012,MotoGP,2,SPA,Jerez,2130,"Pasini, Mattia",Speed Master,ART,14,2,54,IT,152.3,+1'29.142
2012,MotoGP,2,SPA,Jerez,2019,"Silva, Ivan",Avintia Blusens,BQR,15,1,22,ES,152.1,+1'32.478
2012,MotoGP,2,SPA,Jerez,2094,"Edwards, Colin",NGM Mobile Forward Racing,Suter,16,0,5,US,151.7,+1'40.577
2012,MotoGP,2,SPA,Jerez,2160,"Abraham, Karel",Cardion AB Motoracing,Ducati,17,0,17,CZ,150.6,1 Lap
2012,MotoGP,2,SPA,Jerez,1888,"De Puniet, Randy",Power Electronics Aspar,ART,-1,0,14,FR,153.7,2 Laps
2012,MotoGP,2,SPA,Jerez,2148,"Ellison, James",Paul Bird Motorsport,ART,-1,0,77,GB,152.7,3 Laps
2012,MotoGP,2,SPA,Jerez,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,-1,0,51,IT,152.6,9 Laps
2012,MotoGP,2,SPA,Jerez,2383,"Hernandez, Yonny",Avintia Blusens,BQR,-4,0,68,CO,,0 Lap
2012,MotoGP,3,POR,Estoril,2032,"Stoner, Casey",Repsol Honda Team,Honda,1,25,1,AU,154.0,45'37.513
2012,MotoGP,3,POR,Estoril,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,2,20,99,ES,153.9,+1.421
2012,MotoGP,3,POR,Estoril,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,153.8,+3.621
2012,MotoGP,3,POR,Estoril,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,4,13,4,IT,153.2,+13.846
2012,MotoGP,3,POR,Estoril,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,5,11,35,GB,153.1,+16.690
2012,MotoGP,3,POR,Estoril,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,6,10,19,ES,152.8,+21.884
2012,MotoGP,3,POR,Estoril,1762,"Rossi, Valentino",Ducati Team,Ducati,7,9,46,IT,152.5,+26.797
2012,MotoGP,3,POR,Estoril,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,8,8,11,US,152.1,+33.262
2012,MotoGP,3,POR,Estoril,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,9,7,6,DE,152.0,+35.867
2012,MotoGP,3,POR,Estoril,2052,"Barbera, Hector",Pramac Racing Team,Ducati,10,6,8,ES,151.0,+53.363
2012,MotoGP,3,POR,Estoril,2093,"Hayden, Nicky",Ducati Team,Ducati,11,5,69,US,150.5,+1'02.630
2012,MotoGP,3,POR,Estoril,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,12,4,41,ES,149.6,+1'20.736
2012,MotoGP,3,POR,Estoril,1888,"De Puniet, Randy",Power Electronics Aspar,ART,13,3,14,FR,149.4,+1'23.483
2012,MotoGP,3,POR,Estoril,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,14,2,51,IT,148.7,+1'37.905
2012,MotoGP,3,POR,Estoril,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,15,1,9,IT,147.2,1 Lap
2012,MotoGP,3,POR,Estoril,2160,"Abraham, Karel",Cardion AB Motoracing,Ducati,-1,0,17,CZ,144.7,5 Laps
2012,MotoGP,3,POR,Estoril,2148,"Ellison, James",Paul Bird Motorsport,ART,-1,0,77,GB,146.4,10 Laps
2012,MotoGP,3,POR,Estoril,2383,"Hernandez, Yonny",Avintia Blusens,BQR,-1,0,68,CO,148.7,12 Laps
2012,MotoGP,3,POR,Estoril,2130,"Pasini, Mattia",Speed Master,ART,-1,0,54,IT,148.8,17 Laps
2012,MotoGP,3,POR,Estoril,2019,"Silva, Ivan",Avintia Blusens,BQR,-1,0,22,ES,144.0,17 Laps
2012,MotoGP,4,FRA,Le Mans,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,1,25,99,ES,141.6,49'39.743
2012,MotoGP,4,FRA,Le Mans,1762,"Rossi, Valentino",Ducati Team,Ducati,2,20,46,IT,141.1,+9.905
2012,MotoGP,4,FRA,Le Mans,2032,"Stoner, Casey",Repsol Honda Team,Honda,3,16,1,AU,141.0,+11.298
2012,MotoGP,4,FRA,Le Mans,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,4,13,26,ES,140.2,+29.361
2012,MotoGP,4,FRA,Le Mans,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,5,11,6,DE,140.0,+32.477
2012,MotoGP,4,FRA,Le Mans,2093,"Hayden, Nicky",Ducati Team,Ducati,6,10,69,US,140.0,+32.842
2012,MotoGP,4,FRA,Le Mans,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,7,9,4,IT,138.8,+59.759
2012,MotoGP,4,FRA,Le Mans,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,8,8,35,GB,138.5,+1'05.152
2012,MotoGP,4,FRA,Le Mans,2052,"Barbera, Hector",Pramac Racing Team,Ducati,9,7,8,ES,138.4,+1'07.846
2012,MotoGP,4,FRA,Le Mans,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,10,6,19,ES,138.2,+1'13.193
2012,MotoGP,4,FRA,Le Mans,2148,"Ellison, James",Paul Bird Motorsport,ART,11,5,77,GB,137.6,+1'26.663
2012,MotoGP,4,FRA,Le Mans,2130,"Pasini, Mattia",Speed Master,ART,12,4,54,IT,137.5,+1'27.633
2012,MotoGP,4,FRA,Le Mans,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,13,3,41,ES,135.8,1 Lap
2012,MotoGP,4,FRA,Le Mans,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,14,2,51,IT,135.4,1 Lap
2012,MotoGP,4,FRA,Le Mans,2383,"Hernandez, Yonny",Avintia Blusens,BQR,15,1,68,CO,135.0,1 Lap
2012,MotoGP,4,FRA,Le Mans,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,16,0,11,US,133.1,1 Lap
2012,MotoGP,4,FRA,Le Mans,2153,"Vermeulen, Chris",NGM Mobile Forward Racing,Suter,17,0,7,AU,131.3,2 Laps
2012,MotoGP,4,FRA,Le Mans,2019,"Silva, Ivan",Avintia Blusens,BQR,18,0,22,ES,126.8,2 Laps
2012,MotoGP,4,FRA,Le Mans,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,-1,0,9,IT,137.3,4 Laps
2012,MotoGP,4,FRA,Le Mans,1888,"De Puniet, Randy",Power Electronics Aspar,ART,-1,0,14,FR,130.5,6 Laps
2012,MotoGP,4,FRA,Le Mans,2160,"Abraham, Karel",Cardion AB Motoracing,Ducati,-1,0,17,CZ,133.1,17 Laps
2012,MotoGP,5,CAT,Catalunya,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,1,25,99,ES,164.4,43'07.681
2012,MotoGP,5,CAT,Catalunya,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,2,20,26,ES,164.1,+5.003
2012,MotoGP,5,CAT,Catalunya,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,3,16,4,IT,163.8,+9.361
2012,MotoGP,5,CAT,Catalunya,2032,"Stoner, Casey",Repsol Honda Team,Honda,4,13,1,AU,163.8,+9.544
2012,MotoGP,5,CAT,Catalunya,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,5,11,35,GB,163.6,+12.506
2012,MotoGP,5,CAT,Catalunya,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,6,10,19,ES,163.5,+13.948
2012,MotoGP,5,CAT,Catalunya,1762,"Rossi, Valentino",Ducati Team,Ducati,7,9,46,IT,163.3,+17.555
2012,MotoGP,5,CAT,Catalunya,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,8,8,6,DE,162.9,+23.478
2012,MotoGP,5,CAT,Catalunya,2093,"Hayden, Nicky",Ducati Team,Ducati,9,7,69,US,162.5,+30.410
2012,MotoGP,5,CAT,Catalunya,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,10,6,11,US,162.3,+32.897
2012,MotoGP,5,CAT,Catalunya,2052,"Barbera, Hector",Pramac Racing Team,Ducati,11,5,8,ES,162.1,+36.144
2012,MotoGP,5,CAT,Catalunya,2160,"Abraham, Karel",Cardion AB Motoracing,Ducati,12,4,17,CZ,160.9,+56.229
2012,MotoGP,5,CAT,Catalunya,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,13,3,41,ES,160.2,+1'08.054
2012,MotoGP,5,CAT,Catalunya,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,14,2,51,IT,160.1,+1'08.775
2012,MotoGP,5,CAT,Catalunya,1888,"De Puniet, Randy",Power Electronics Aspar,ART,15,1,14,FR,160.0,+1'10.483
2012,MotoGP,5,CAT,Catalunya,2148,"Ellison, James",Paul Bird Motorsport,ART,16,0,77,GB,159.9,+1'13.090
2012,MotoGP,5,CAT,Catalunya,2130,"Pasini, Mattia",Speed Master,ART,17,0,54,IT,159.4,+1'20.903
2012,MotoGP,5,CAT,Catalunya,2383,"Hernandez, Yonny",Avintia Blusens,BQR,18,0,68,CO,159.4,+1'21.235
2012,MotoGP,5,CAT,Catalunya,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,19,0,9,IT,158.2,+1'41.207
2012,MotoGP,5,CAT,Catalunya,2019,"Silva, Ivan",Avintia Blusens,BQR,20,0,22,ES,158.2,+1'41.888
2012,MotoGP,5,CAT,Catalunya,2094,"Edwards, Colin",NGM Mobile Forward Racing,Suter,-5,0,5,US,151.5,1 Lap
2012,MotoGP,6,GBR,Silverstone,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,1,25,99,ES,171.5,41'16.429
2012,MotoGP,6,GBR,Silverstone,2032,"Stoner, Casey",Repsol Honda Team,Honda,2,20,1,AU,171.3,+3.313
2012,MotoGP,6,GBR,Silverstone,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,3,16,26,ES,171.3,+3.599
2012,MotoGP,6,GBR,Silverstone,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,4,13,19,ES,171.2,+5.196
2012,MotoGP,6,GBR,Silverstone,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,5,11,11,US,170.7,+11.531
2012,MotoGP,6,GBR,Silverstone,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,6,10,35,GB,170.5,+15.112
2012,MotoGP,6,GBR,Silverstone,2093,"Hayden, Nicky",Ducati Team,Ducati,7,9,69,US,170.5,+15.527
2012,MotoGP,6,GBR,Silverstone,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,8,8,6,DE,170.0,+22.521
2012,MotoGP,6,GBR,Silverstone,1762,"Rossi, Valentino",Ducati Team,Ducati,9,7,46,IT,169.1,+36.138
2012,MotoGP,6,GBR,Silverstone,2052,"Barbera, Hector",Pramac Racing Team,Ducati,10,6,8,ES,168.7,+41.328
2012,MotoGP,6,GBR,Silverstone,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,11,5,41,ES,167.3,+1'03.157
2012,MotoGP,6,GBR,Silverstone,1888,"De Puniet, Randy",Power Electronics Aspar,ART,12,4,14,FR,167.3,+1'03.443
2012,MotoGP,6,GBR,Silverstone,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,13,3,51,IT,167.0,+1'07.290
2012,MotoGP,6,GBR,Silverstone,2148,"Ellison, James",Paul Bird Motorsport,ART,14,2,77,GB,166.5,+1'14.782
2012,MotoGP,6,GBR,Silverstone,2383,"Hernandez, Yonny",Avintia Blusens,BQR,15,1,68,CO,166.5,+1'15.108
2012,MotoGP,6,GBR,Silverstone,2094,"Edwards, Colin",NGM Mobile Forward Racing,Suter,16,0,5,US,165.5,+1'29.899
2012,MotoGP,6,GBR,Silverstone,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,17,0,9,IT,164.9,+1'40.302
2012,MotoGP,6,GBR,Silverstone,2019,"Silva, Ivan",Avintia Blusens,BQR,18,0,22,ES,164.1,+1'52.099
2012,MotoGP,6,GBR,Silverstone,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,19,0,4,IT,160.7,1 Lap
2012,MotoGP,6,GBR,Silverstone,2130,"Pasini, Mattia",Speed Master,ART,-1,0,54,IT,164.3,6 Laps
2012,MotoGP,7,NED,Assen,2032,"Stoner, Casey",Repsol Honda Team,Honda,1,25,1,AU,171.4,41'19.855
2012,MotoGP,7,NED,Assen,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,2,20,26,ES,171.1,+4.965
2012,MotoGP,7,NED,Assen,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,3,16,4,IT,170.6,+11.994
2012,MotoGP,7,NED,Assen,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,4,13,11,US,170.4,+14.775
2012,MotoGP,7,NED,Assen,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,5,11,35,GB,169.9,+22.074
2012,MotoGP,7,NED,Assen,2093,"Hayden, Nicky",Ducati Team,Ducati,6,10,69,US,169.3,+31.660
2012,MotoGP,7,NED,Assen,2052,"Barbera, Hector",Pramac Racing Team,Ducati,7,9,8,ES,167.4,+59.107
2012,MotoGP,7,NED,Assen,1888,"De Puniet, Randy",Power Electronics Aspar,ART,8,8,14,FR,167.1,+1'04.441
2012,MotoGP,7,NED,Assen,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,9,7,51,IT,166.9,+1'06.980
2012,MotoGP,7,NED,Assen,2130,"Pasini, Mattia",Speed Master,ART,10,6,54,IT,165.7,+1'25.087
2012,MotoGP,7,NED,Assen,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,11,5,9,IT,165.3,+1'32.103
2012,MotoGP,7,NED,Assen,2019,"Silva, Ivan",Avintia Blusens,BQR,12,4,22,ES,165.2,+1'33.797
2012,MotoGP,7,NED,Assen,1762,"Rossi, Valentino",Ducati Team,Ducati,13,3,46,IT,163.6,1 Lap
2012,MotoGP,7,NED,Assen,2148,"Ellison, James",Paul Bird Motorsport,ART,14,2,77,GB,163.6,1 Lap
2012,MotoGP,7,NED,Assen,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,-1,0,41,ES,167.0,12 Laps
2012,MotoGP,7,NED,Assen,2094,"Edwards, Colin",NGM Mobile Forward Racing,Suter,-1,0,5,US,155.7,19 Laps
2012,MotoGP,7,NED,Assen,2383,"Hernandez, Yonny",Avintia Blusens,BQR,-1,0,68,CO,165.6,21 Laps
2012,MotoGP,7,NED,Assen,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,-1,0,6,DE,162.0,25 Laps
2012,MotoGP,7,NED,Assen,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,-1,0,99,ES,,0 Lap
2012,MotoGP,7,NED,Assen,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,-1,0,19,ES,,0 Lap
2012,MotoGP,7,NED,Assen,2160,"Abraham, Karel",Cardion AB Motoracing,Ducati,-2,0,17,CZ,,0 Lap
2012,MotoGP,8,GER,Sachsenring,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,1,25,26,ES,159.3,41'28.396
2012,MotoGP,8,GER,Sachsenring,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,2,20,99,ES,158.4,+14.996
2012,MotoGP,8,GER,Sachsenring,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,3,16,4,IT,158.0,+20.669
2012,MotoGP,8,GER,Sachsenring,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,4,13,11,US,158.0,+20.740
2012,MotoGP,8,GER,Sachsenring,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,5,11,6,DE,157.6,+27.893
2012,MotoGP,8,GER,Sachsenring,1762,"Rossi, Valentino",Ducati Team,Ducati,6,10,46,IT,157.6,+28.050
2012,MotoGP,8,GER,Sachsenring,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,7,9,19,ES,157.5,+28.246
2012,MotoGP,8,GER,Sachsenring,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,8,8,35,GB,157.5,+28.447
2012,MotoGP,8,GER,Sachsenring,2052,"Barbera, Hector",Pramac Racing Team,Ducati,9,7,8,ES,157.5,+29.053
2012,MotoGP,8,GER,Sachsenring,2093,"Hayden, Nicky",Ducati Team,Ducati,10,6,69,US,157.5,+29.226
2012,MotoGP,8,GER,Sachsenring,1888,"De Puniet, Randy",Power Electronics Aspar,ART,11,5,14,FR,156.0,+53.176
2012,MotoGP,8,GER,Sachsenring,2094,"Edwards, Colin",NGM Mobile Forward Racing,Suter,12,4,5,US,155.7,+58.204
2012,MotoGP,8,GER,Sachsenring,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,13,3,41,ES,155.3,+1'04.654
2012,MotoGP,8,GER,Sachsenring,2383,"Hernandez, Yonny",Avintia Blusens,BQR,14,2,68,CO,154.8,+1'13.543
2012,MotoGP,8,GER,Sachsenring,2148,"Ellison, James",Paul Bird Motorsport,ART,15,1,77,GB,153.7,+1'30.318
2012,MotoGP,8,GER,Sachsenring,1778,"Battaini, Franco",Cardion AB Motoracing,Ducati,16,0,2,IT,153.6,1 Lap
2012,MotoGP,8,GER,Sachsenring,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,17,0,9,IT,153.1,1 Lap
2012,MotoGP,8,GER,Sachsenring,2019,"Silva, Ivan",Avintia Blusens,BQR,18,0,22,ES,152.2,1 Lap
2012,MotoGP,8,GER,Sachsenring,2032,"Stoner, Casey",Repsol Honda Team,Honda,-1,0,1,AU,159.3,1 Lap
2012,MotoGP,8,GER,Sachsenring,2130,"Pasini, Mattia",Speed Master,ART,-1,0,54,IT,153.3,26 Laps
2012,MotoGP,8,GER,Sachsenring,2107,"Pirro, Michele",San Carlo Honda Gresini,FTR,-1,0,51,IT,142.1,27 Laps
2012,MotoGP,9,ITA,Mugello,2058,"Lorenzo, Jorge",Yamaha Factory Racing,Yamaha,1,25,99,ES,173.9,41'37.477
2012,MotoGP,9,ITA,Mugello,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,2,20,26,ES,173.5,+5.223
2012,MotoGP,9,ITA,Mugello,2055,"Dovizioso, Andrea",Monster Yamaha Tech 3,Yamaha,3,16,4,IT,173.2,+10.665
2012,MotoGP,9,ITA,Mugello,2174,"Bradl, Stefan",LCR Honda MotoGP,Honda,4,13,6,DE,173.1,+10.711
2012,MotoGP,9,ITA,Mugello,1762,"Rossi, Valentino",Ducati Team,Ducati,5,11,46,IT,173.1,+11.695
2012,MotoGP,9,ITA,Mugello,2425,"Crutchlow, Cal",Monster Yamaha Tech 3,Yamaha,6,10,35,GB,173.1,+12.060
2012,MotoGP,9,ITA,Mugello,2093,"Hayden, Nicky",Ducati Team,Ducati,7,9,69,US,173.0,+12.235
2012,MotoGP,9,ITA,Mugello,2032,"Stoner, Casey",Repsol Honda Team,Honda,8,8,1,AU,171.8,+30.617
2012,MotoGP,9,ITA,Mugello,2052,"Barbera, Hector",Pramac Racing Team,Ducati,9,7,8,ES,171.7,+31.728
2012,MotoGP,9,ITA,Mugello,2059,"Bautista, Alvaro",San Carlo Honda Gresini,Honda,10,6,19,ES,171.5,+34.589
2012,MotoGP,9,ITA,Mugello,2286,"Spies, Ben",Yamaha Factory Racing,Yamaha,11,5,11,US,170.0,+57.862
2012,MotoGP,9,ITA,Mugello,1888,"De Puniet, Randy",Power Electronics Aspar,ART,12,4,14,FR,169.8,+59.963
2012,MotoGP,9,ITA,Mugello,2152,"Espargaro, Aleix",Power Electronics Aspar,ART,13,3,41,ES,169.1,+1'11.200
2012,MotoGP,9,ITA,Mugello,2148,"Ellison, James",Paul Bird Motorsport,ART,14,2,77,GB,169.1,+1'11.458
2012,MotoGP,9,ITA,Mugello,2130,"Pasini, Mattia",Speed Master,ART,15,1,54,IT,169.0,+1'11.828
2012,MotoGP,9,ITA,Mugello,2019,"Silva, Ivan",Avintia Blusens,BQR,16,0,22,ES,164.7,1 Lap
2012,MotoGP,9,ITA,Mugello,2094,"Edwards, Colin",NGM Mobile Forward Racing,Suter,-1,0,5,US,160.4,13 Laps
2012,MotoGP,9,ITA,Mugello,2383,"Hernandez, Yonny",Avintia Blusens,BQR,-1,0,68,CO,167.9,14 Laps
2012,MotoGP,9,ITA,Mugello,2464,"Petrucci, Danilo",Came IodaRacing Project,Ioda,-1,0,9,IT,164.4,20 Laps
